discrete_measure,loss,r2,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
tensor(0.9581),tensor(0.3331),tensor(-44188.5312),0.5409955978393555,False,,,34,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-12,1677251352,23.40009903907776,11820,DESKTOP-5426U45,127.0.0.1,23.40009903907776,0,34,0.005489349365234375
tensor(0.9584),tensor(0.3311),tensor(-55069.1055),0.4486658573150635,False,,,35,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-13,1677251353,23.848764896392822,11820,DESKTOP-5426U45,127.0.0.1,23.848764896392822,0,35,0.005489349365234375
tensor(0.9584),tensor(0.3291),tensor(-71405.0703),0.44267773628234863,False,,,36,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-13,1677251353,24.29144263267517,11820,DESKTOP-5426U45,127.0.0.1,24.29144263267517,0,36,0.005489349365234375
tensor(0.9579),tensor(0.3270),tensor(-96531.3984),0.4297018051147461,False,,,37,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-14,1677251354,24.721144437789917,11820,DESKTOP-5426U45,127.0.0.1,24.721144437789917,0,37,0.005489349365234375
tensor(0.9581),tensor(0.3249),tensor(-136500.8438),0.5170395374298096,False,,,38,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-14,1677251354,25.238183975219727,11820,DESKTOP-5426U45,127.0.0.1,25.238183975219727,0,38,0.005489349365234375
tensor(0.9581),tensor(0.3228),tensor(-203426.9219),0.45764946937561035,False,,,39,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-15,1677251355,25.695833444595337,11820,DESKTOP-5426U45,127.0.0.1,25.695833444595337,0,39,0.005489349365234375
tensor(0.9579),tensor(0.3207),tensor(-338976.9688),0.4277205467224121,False,,,40,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-15,1677251355,26.12355399131775,11820,DESKTOP-5426U45,127.0.0.1,26.12355399131775,0,40,0.005489349365234375
tensor(0.9581),tensor(0.3185),tensor(-453791.7500),0.43717360496520996,False,,,41,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-15,1677251355,26.56072759628296,11820,DESKTOP-5426U45,127.0.0.1,26.56072759628296,0,41,0.005489349365234375
tensor(0.9586),tensor(0.3163),tensor(-545518.6250),0.43069934844970703,False,,,42,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-16,1677251356,26.991426944732666,11820,DESKTOP-5426U45,127.0.0.1,26.991426944732666,0,42,0.005489349365234375
tensor(0.9586),tensor(0.3141),tensor(-395816.3750),0.4327108860015869,False,,,43,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-16,1677251356,27.424137830734253,11820,DESKTOP-5426U45,127.0.0.1,27.424137830734253,0,43,0.005489349365234375
tensor(0.9589),tensor(0.3118),tensor(-249177.5156),0.43068552017211914,False,,,44,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-17,1677251357,27.854823350906372,11820,DESKTOP-5426U45,127.0.0.1,27.854823350906372,0,44,0.005489349365234375
tensor(0.9594),tensor(0.3094),tensor(-149116.9375),0.4411804676055908,False,,,45,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-17,1677251357,28.296003818511963,11820,DESKTOP-5426U45,127.0.0.1,28.296003818511963,0,45,0.005489349365234375
tensor(0.9601),tensor(0.3071),tensor(-98648.2734),0.43221163749694824,False,,,46,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-18,1677251358,28.72821545600891,11820,DESKTOP-5426U45,127.0.0.1,28.72821545600891,0,46,0.005489349365234375
tensor(0.9606),tensor(0.3047),tensor(-68375.0859),0.546968936920166,False,,,47,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-18,1677251358,29.275184392929077,11820,DESKTOP-5426U45,127.0.0.1,29.275184392929077,0,47,0.005489349365234375
tensor(0.9616),tensor(0.3022),tensor(-51579.1250),0.4706263542175293,False,,,48,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-19,1677251359,29.745810747146606,11820,DESKTOP-5426U45,127.0.0.1,29.745810747146606,0,48,0.005489349365234375
tensor(0.9611),tensor(0.2998),tensor(-39768.8984),0.453157901763916,False,,,49,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-19,1677251359,30.198968648910522,11820,DESKTOP-5426U45,127.0.0.1,30.198968648910522,0,49,0.005489349365234375
tensor(0.9611),tensor(0.2973),tensor(-31937.9180),0.44267749786376953,False,,,50,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-20,1677251360,30.641646146774292,11820,DESKTOP-5426U45,127.0.0.1,30.641646146774292,0,50,0.005489349365234375
tensor(0.9604),tensor(0.2947),tensor(-26030.6895),0.4726221561431885,False,,,51,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-20,1677251360,31.11426830291748,11820,DESKTOP-5426U45,127.0.0.1,31.11426830291748,0,51,0.005489349365234375
tensor(0.9616),tensor(0.2921),tensor(-21460.7910),0.47112488746643066,False,,,52,1f139_00000,785be6e5c1df4cb2b3a41849ab3c1784,2023-02-24_16-09-20,1677251360,31.58539319038391,11820,DESKTOP-5426U45,127.0.0.1,31.58539319038391,0,52,0.005489349365234375
