discrete_measure,loss,r2,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
tensor(0.9482),tensor(0.4121),tensor(-1106.6625),0.6218440532684326,False,,,30,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-34,1677488314,29.032230138778687,18416,DESKTOP-5426U45,127.0.0.1,29.032230138778687,0,30,0.005380868911743164
tensor(0.9482),tensor(0.4071),tensor(-985.9227),0.5679450035095215,False,,,31,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-34,1677488314,29.600175142288208,18416,DESKTOP-5426U45,127.0.0.1,29.600175142288208,0,31,0.005380868911743164
tensor(0.9482),tensor(0.4020),tensor(-883.8231),0.529017448425293,False,,,32,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-35,1677488315,30.1291925907135,18416,DESKTOP-5426U45,127.0.0.1,30.1291925907135,0,32,0.005380868911743164
tensor(0.9475),tensor(0.3967),tensor(-798.9527),0.465634822845459,False,,,33,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-35,1677488315,30.59482741355896,18416,DESKTOP-5426U45,127.0.0.1,30.59482741355896,0,33,0.005380868911743164
tensor(0.9475),tensor(0.3915),tensor(-734.6773),0.4606444835662842,False,,,34,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-36,1677488316,31.055471897125244,18416,DESKTOP-5426U45,127.0.0.1,31.055471897125244,0,34,0.005380868911743164
tensor(0.9477),tensor(0.3862),tensor(-677.7531),0.46463632583618164,False,,,35,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-36,1677488316,31.520108222961426,18416,DESKTOP-5426U45,127.0.0.1,31.520108222961426,0,35,0.005380868911743164
tensor(0.9482),tensor(0.3808),tensor(-627.3892),0.4895908832550049,False,,,36,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-37,1677488317,32.00969910621643,18416,DESKTOP-5426U45,127.0.0.1,32.00969910621643,0,36,0.005380868911743164
tensor(0.9485),tensor(0.3752),tensor(-583.5037),0.46114349365234375,False,,,37,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-37,1677488317,32.470842599868774,18416,DESKTOP-5426U45,127.0.0.1,32.470842599868774,0,37,0.005380868911743164
tensor(0.9485),tensor(0.3696),tensor(-543.9597),0.46663331985473633,False,,,38,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-38,1677488318,32.93747591972351,18416,DESKTOP-5426U45,127.0.0.1,32.93747591972351,0,38,0.005380868911743164
tensor(0.9489),tensor(0.3639),tensor(-508.0130),0.46663355827331543,False,,,39,d2b82_00000,205fd480f2374af79a71b90054276e9e,2023-02-27_09-58-38,1677488318,33.404109477996826,18416,DESKTOP-5426U45,127.0.0.1,33.404109477996826,0,39,0.005380868911743164
